Source,SDSM Time (ms),Detection Time (ms),Object ID,Expected Latitude,Expected Longitude,SDSM Latitude,SDSM Longitude,Expected East (m),Expected North (m),Error East (m),Error North (m),Position Error (m),Speed (m/s),Expected Heading (deg),SDSM Heading (deg),Heading Error (deg)
kafka,1789414088308,1789414088257,22755,38.954883771,-77.148442716,38.954883223,-77.148442338,0.831,-15.9,0.0327,-0.0609,0.0691,0.261,124.0,124.0,-0.0
kafka,1789414088408,1789414088369,22755,38.954883771,-77.148442716,38.954883223,-77.148442338,0.831,-15.9,0.0327,-0.0609,0.0691,0.174,122.0,122.0,-0.0
kafka,1789414088508,1789414088457,22755,38.954885095,-77.148442806,38.954885024,-77.148442338,0.823,-15.754,0.0405,-0.0079,0.0413,0.468,119.0,119.0,0.0
kafka,1789414088608,1789414088558,22755,38.954885095,-77.148442806,38.954885024,-77.148442338,0.823,-15.754,0.0405,-0.0079,0.0413,0.468,110.0,109.98750000000001,-0.0125
kafka,1789414088708,1789414088658,22755,38.954885071,-77.148443303,38.954885024,-77.148442338,0.78,-15.756,0.0836,-0.0052,0.0837,0.468,119.0,119.0,0.0
kafka,1789414088808,1789414088759,22755,38.954885048,-77.1484438,38.954885024,-77.148443492,0.737,-15.759,0.0267,-0.0026,0.0268,0.467,129.0,129.0,-0.0
kafka,1789414088908,1789414088859,22755,38.954885024,-77.148444297,38.954884123,-77.148443492,0.694,-15.761,0.0697,-0.1,0.1219,0.553,309.0,309.0,0.0
kafka,1789414089008,1789414088959,22755,38.954885,-77.148444794,38.954884123,-77.148444646,0.651,-15.764,0.0128,-0.0973,0.0982,0.345,302.0,302.0,0.0
kafka,1789414089108,1789414089059,22755,38.954884977,-77.148445291,38.954884123,-77.148444646,0.608,-15.767,0.0559,-0.0947,0.11,0.432,299.0,299.0,0.0
kafka,1789414089208,1789414089160,22755,38.954884929,-77.148446285,38.954884123,-77.148445799,0.521,-15.772,0.0421,-0.0894,0.0988,0.518,299.0,299.0,0.0
kafka,1789414089308,1789414089259,22755,38.954884882,-77.148447279,38.954884123,-77.148446953,0.435,-15.777,0.0282,-0.0842,0.0888,0.604,286.0,286.0,0.0
kafka,1789414089408,1789414089359,22755,38.954884858,-77.148447776,38.954884123,-77.148446953,0.392,-15.78,0.0713,-0.0815,0.1083,0.604,282.0,282.0,0.0
kafka,1789414089508,1789414089458,22755,38.954884834,-77.148448273,38.954884123,-77.148448107,0.349,-15.782,0.0144,-0.0789,0.0802,0.604,267.0,267.0,0.0
kafka,1789414089608,1789414089559,22755,38.95488481,-77.14844877,38.954884123,-77.148448107,0.306,-15.785,0.0575,-0.0763,0.0955,0.604,266.0,266.0,0.0
kafka,1789414089708,1789414089659,22755,38.95487922,-77.148451691,38.954878719,-77.148451568,0.053,-16.406,0.0107,-0.0556,0.0566,1.772,249.0,249.0,0.0
kafka,1789414089808,1789414089761,22755,38.954877749,-77.148452713,38.954876917,-77.148451568,-0.036,-16.569,0.0993,-0.0923,0.1356,1.971,235.0,235.0,0.0
kafka,1789414089908,1789414089861,22755,38.954876277,-77.14845323,38.954876016,-77.148452721,-0.081,-16.732,0.0441,-0.0289,0.0527,2.224,227.0,227.0,0.0
kafka,1789414090008,1789414089961,22755,38.954876252,-77.148453753,38.954876016,-77.148452721,-0.126,-16.735,0.0894,-0.0261,0.0932,2.228,223.0,223.0,-0.0
kafka,1789414090108,1789414090062,22755,38.954876252,-77.148453753,38.954876016,-77.148452721,-0.126,-16.735,0.0894,-0.0261,0.0932,2.142,220.0,220.0,0.0
kafka,1789414090208,1789414090161,22755,38.954876227,-77.148454276,38.954876016,-77.148453875,-0.171,-16.738,0.0348,-0.0234,0.0419,0.892,218.0,217.9875,-0.0125
kafka,1789414090308,1789414090258,22755,38.954876227,-77.148454276,38.954876016,-77.148453875,-0.171,-16.738,0.0348,-0.0234,0.0419,0.521,216.0,216.0,0.0
kafka,1789414090408,1789414090360,22755,38.954876177,-77.148455322,38.954876016,-77.148455029,-0.262,-16.744,0.0255,-0.0178,0.0311,0.364,215.0,215.0,0.0
kafka,1789414090508,1789414090459,22755,38.954876177,-77.148455322,38.954876016,-77.148455029,-0.262,-16.744,0.0255,-0.0178,0.0311,0.273,214.0,214.0,-0.0
kafka,1789414090608,1789414090559,22755,38.954876152,-77.148455846,38.954876016,-77.148455029,-0.307,-16.746,0.0708,-0.015,0.0724,0.364,213.0,212.9875,-0.0125
kafka,1789414090708,1789414090659,22755,38.954876152,-77.148455846,38.954876016,-77.148455029,-0.307,-16.746,0.0708,-0.015,0.0724,0.273,213.0,212.9875,-0.0125
kafka,1789414090808,1789414090762,22755,38.954876127,-77.148456369,38.954876016,-77.148456182,-0.353,-16.749,0.0162,-0.0123,0.0203,0.364,214.0,214.0,-0.0
kafka,1789414131853,1789414131804,23008,38.954869008,-77.148411785,38.95486881,-77.14841119,3.512,-17.539,0.0516,-0.0219,0.0561,3.374,14.0,14.0,0.0
kafka,1789414131953,1789414131904,23008,38.954869034,-77.148411233,38.95486881,-77.148410036,3.56,-17.537,0.1037,-0.0249,0.1066,3.367,14.0,14.0,0.0
kafka,1789414132053,1789414132004,23008,38.954869087,-77.148410128,38.95486881,-77.148410036,3.656,-17.531,0.0079,-0.0307,0.0317,3.065,13.0,12.9875,-0.0125
kafka,1789414132153,1789414132107,23008,38.954869193,-77.148407918,38.95486881,-77.148407729,3.847,-17.519,0.0164,-0.0424,0.0455,2.966,14.0,14.0,0.0
kafka,1789414132253,1789414132205,23008,38.954869193,-77.148407918,38.95486881,-77.148407729,3.847,-17.519,0.0164,-0.0424,0.0455,1.407,16.0,15.9875,-0.0125
kafka,1789414132353,1789414132302,23008,38.954875441,-77.148408486,38.954875116,-77.148407729,3.798,-16.825,0.0656,-0.0362,0.0749,2.063,13.0,12.9875,-0.0125
kafka,1789414132453,1789414132405,23008,38.954878376,-77.148409278,38.954877818,-77.148408883,3.729,-16.499,0.0342,-0.0619,0.0708,2.632,13.0,12.9875,-0.0125
kafka,1789414132553,1789414132505,23008,38.954878401,-77.148408754,38.954877818,-77.148407729,3.775,-16.497,0.0889,-0.0647,0.1099,2.531,13.0,12.9875,-0.0125
kafka,1789414132653,1789414132603,23008,38.954878476,-77.148407185,38.954877818,-77.148406575,3.911,-16.488,0.0528,-0.073,0.0901,2.42,14.0,14.0,0.0
kafka,1789414132753,1789414132703,23008,38.954878551,-77.148405615,38.954877818,-77.148405422,4.047,-16.48,0.0168,-0.0813,0.083,2.693,13.0,12.9875,-0.0125
kafka,1789414132853,1789414132805,23008,38.954881381,-77.148406443,38.95488052,-77.148405422,3.975,-16.166,0.0885,-0.0955,0.1302,1.947,14.0,14.0,0.0
kafka,1789414132953,1789414132906,23008,38.954882759,-77.148406846,38.954882322,-77.148406575,3.94,-16.013,0.0235,-0.0485,0.0539,1.595,15.0,14.9875,-0.0125
kafka,1789414133053,1789414133005,23008,38.954884138,-77.148406737,38.954884123,-77.148406575,3.949,-15.86,0.014,-0.0017,0.0141,1.811,16.0,15.9875,-0.0125
kafka,1789414133153,1789414133106,23008,38.954885494,-77.14840663,38.954885024,-77.148405422,3.959,-15.709,0.1047,-0.0522,0.117,1.84,17.0,17.0,0.0
kafka,1789414133253,1789414133205,23008,38.954893197,-77.148405546,38.954893131,-77.148405422,4.053,-14.854,0.0108,-0.0072,0.013,3.287,15.0,14.9875,-0.0125
kafka,1789414133353,1789414133303,23008,38.954893219,-77.148405069,38.954893131,-77.148404268,4.094,-14.852,0.0694,-0.0098,0.0701,2.726,12.0,12.0,0.0
kafka,1789414133453,1789414133404,23008,38.954893219,-77.148405069,38.954893131,-77.148404268,4.094,-14.852,0.0694,-0.0098,0.0701,2.412,10.0,10.0,0.0
kafka,1789414133553,1789414133502,23008,38.954893219,-77.148405069,38.954893131,-77.148404268,4.094,-14.852,0.0694,-0.0098,0.0701,2.105,8.0,8.0,0.0
kafka,1789414154537,1789414154524,23086,38.954943922,-77.148450853,38.954943575,-77.148450414,0.125,-9.223,0.0381,-0.0385,0.0541,0.987,188.0,187.9875,-0.0125
kafka,1789414154638,1789414154624,23086,38.954942359,-77.148450811,38.954941774,-77.148450414,0.129,-9.396,0.0344,-0.065,0.0735,0.692,186.0,185.9875,-0.0125
kafka,1789414154741,1789414154725,23086,38.954940181,-77.148451075,38.954939972,-77.148450414,0.106,-9.638,0.0573,-0.0232,0.0618,1.066,184.0,184.0,0.0
kafka,1789414154851,1789414154829,23086,38.954937326,-77.148451339,38.95493727,-77.148450414,0.083,-9.955,0.0802,-0.0062,0.0804,1.702,183.0,183.0,-0.0
kafka,1789414154950,1789414154927,23086,38.954937326,-77.148451339,38.95493727,-77.148450414,0.083,-9.955,0.0802,-0.0062,0.0804,1.702,183.0,183.0,-0.0
kafka,1789414155050,1789414155027,23086,38.954937326,-77.148451339,38.95493727,-77.148450414,0.083,-9.955,0.0802,-0.0062,0.0804,1.468,183.0,183.0,-0.0
kafka,1789414155150,1789414155127,23086,38.954936739,-77.148451327,38.954936369,-77.148450414,0.084,-10.02,0.0792,-0.0411,0.0892,1.252,184.0,184.0,0.0
kafka,1789414155250,1789414155227,23086,38.954936145,-77.148451315,38.954935468,-77.148450414,0.085,-10.086,0.0781,-0.0752,0.1084,0.898,184.0,184.0,0.0
kafka,1789414155351,1789414155325,23086,38.954934954,-77.148450952,38.954934567,-77.148450414,0.117,-10.218,0.0466,-0.0429,0.0634,0.534,183.0,183.0,-0.0
kafka,1789414155451,1789414155426,23086,38.954933107,-77.148450563,38.954932766,-77.148450414,0.151,-10.424,0.0129,-0.0379,0.04,0.95,185.0,185.0,0.0
kafka,1789414155551,1789414155525,23086,38.954930536,-77.148450141,38.954930063,-77.14844926,0.187,-10.709,0.0763,-0.0525,0.0927,1.525,184.0,184.0,0.0
kafka,1789414155677,1789414155626,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,1.696,171.0,171.0,-0.0
kafka,1789414155777,1789414155726,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,1.565,171.0,171.0,-0.0
kafka,1789414155877,1789414155827,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,1.293,170.0,170.0,-0.0
kafka,1789414155977,1789414155927,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,0.877,171.0,171.0,-0.0
kafka,1789414156077,1789414156028,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,0.302,170.0,170.0,-0.0
kafka,1789414156177,1789414156127,23086,38.954929213,-77.148449744,38.954929163,-77.14844926,0.222,-10.856,0.0419,-0.0057,0.0423,0.0,0.0,0.0,
kafka,1789414156277,1789414156228,23086,38.954928531,-77.148449721,38.954928262,-77.14844926,0.224,-10.931,0.04,-0.0299,0.0499,0.151,171.0,171.0,-0.0
kafka,1789414156377,1789414156325,23086,38.954927142,-77.148449675,38.95492646,-77.14844926,0.228,-11.086,0.036,-0.0757,0.0838,0.46,171.0,171.0,-0.0
kafka,1789414156477,1789414156426,23086,38.954926435,-77.148449652,38.954925559,-77.14844926,0.23,-11.164,0.0339,-0.0972,0.103,0.617,171.0,171.0,-0.0
kafka,1789414156577,1789414156527,23086,38.954926452,-77.148449286,38.954925559,-77.148448107,0.261,-11.162,0.1023,-0.0991,0.1424,0.681,170.0,170.0,-0.0
kafka,1789414156677,1789414156626,23086,38.954926452,-77.148449286,38.954925559,-77.148448107,0.261,-11.162,0.1023,-0.0991,0.1424,0.681,170.0,170.0,-0.0
kafka,1789414156777,1789414156728,23086,38.954925736,-77.14844926,38.954925559,-77.148448107,0.263,-11.242,0.1,-0.0197,0.1019,0.688,172.0,172.0,0.0
kafka,1789414156877,1789414156828,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.553,170.0,170.0,-0.0
kafka,1789414156977,1789414156929,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.396,168.0,168.0,-0.0
kafka,1789414157077,1789414157029,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.396,164.0,164.0,0.0
kafka,1789414157177,1789414157129,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.396,161.0,161.0,-0.0
kafka,1789414157277,1789414157229,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.237,158.0,158.0,-0.0
kafka,1789414157377,1789414157327,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.064,155.0,155.0,
kafka,1789414157477,1789414157427,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.064,87.0,87.0,
kafka,1789414157577,1789414157526,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414157677,1789414157627,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414157777,1789414157728,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414157877,1789414157829,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414157977,1789414157929,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158077,1789414158029,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158177,1789414158130,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158277,1789414158230,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158377,1789414158328,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158477,1789414158428,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158577,1789414158528,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158677,1789414158628,23086,38.954926487,-77.148448555,38.95492646,-77.148448107,0.325,-11.158,0.0389,-0.003,0.039,0.0,0.0,0.0,
kafka,1789414158777,1789414158729,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.064,267.0,267.0,
kafka,1789414158877,1789414158830,23086,38.954925029,-77.148448864,38.954924659,-77.148448107,0.298,-11.32,0.0656,-0.0411,0.0775,0.384,202.0,202.0,0.0
kafka,1789414158977,1789414158931,23086,38.954925029,-77.148448864,38.954924659,-77.148448107,0.298,-11.32,0.0656,-0.0411,0.0775,0.384,196.0,195.9875,-0.0125
kafka,1789414159077,1789414159031,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.704,202.0,202.0,0.0
kafka,1789414159177,1789414159130,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.704,208.0,208.0,0.0
kafka,1789414159277,1789414159230,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.64,214.0,214.0,-0.0
kafka,1789414159377,1789414159329,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.32,219.0,218.9875,-0.0125
kafka,1789414159477,1789414159430,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.32,267.0,267.0,0.0
kafka,1789414159577,1789414159528,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414159677,1789414159630,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414159777,1789414159730,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414159877,1789414159831,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414159977,1789414159944,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414160077,1789414160031,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414160177,1789414160132,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414160277,1789414160231,23086,38.95492647,-77.148448921,38.954925559,-77.148448107,0.293,-11.16,0.0706,-0.1011,0.1233,0.0,0.0,0.0,
kafka,1789414160377,1789414160329,23086,38.954926505,-77.148448189,38.95492646,-77.148446953,0.356,-11.156,0.1072,-0.005,0.1073,0.127,87.0,87.0,0.0
kafka,1789414160477,1789414160431,23086,38.95492654,-77.148447458,38.95492646,-77.148446953,0.42,-11.153,0.0438,-0.0088,0.0447,0.254,87.0,87.0,0.0
kafka,1789414160577,1789414160530,23086,38.954926557,-77.148447093,38.95492646,-77.148446953,0.451,-11.151,0.0121,-0.0108,0.0162,0.318,87.0,87.0,0.0
kafka,1789414160677,1789414160630,23086,38.954927962,-77.14844717,38.954927361,-77.148446953,0.445,-10.995,0.0188,-0.0667,0.0693,0.63,67.0,67.0,0.0
kafka,1789414160777,1789414160732,23086,38.954929333,-77.148447246,38.954929163,-77.148446953,0.438,-10.842,0.0254,-0.0189,0.0317,0.934,50.0,50.0,0.0
kafka,1789414160882,1789414160835,23086,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.97,39.0,39.0,0.0
kafka,1789414160982,1789414160935,23086,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.843,34.0,34.0,0.0
kafka,1789414161082,1789414161035,23086,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.841,31.0,31.0,0.0
kafka,1789414161182,1789414161133,23086,38.954930057,-77.148446219,38.954929163,-77.148445799,0.527,-10.762,0.0364,-0.0993,0.1057,0.591,30.0,30.0,0.0
kafka,1789414161282,1789414161236,23086,38.954930074,-77.148445865,38.954929163,-77.148444646,0.558,-10.76,0.1057,-0.1011,0.1463,0.348,31.0,31.0,0.0
kafka,1789414161382,1789414161332,23086,38.954930739,-77.14844591,38.954930063,-77.148445799,0.554,-10.686,0.0096,-0.075,0.0756,0.333,29.0,29.0,0.0
kafka,1789414161482,1789414161433,23086,38.954932703,-77.148445696,38.954931865,-77.148444646,0.572,-10.468,0.091,-0.093,0.1302,0.77,26.0,26.0,0.0
kafka,1789414161582,1789414161532,23086,38.954933964,-77.148445786,38.954933666,-77.148444646,0.565,-10.328,0.0988,-0.033,0.1042,0.989,22.0,21.9875,-0.0125
kafka,1789414161682,1789414161633,23086,38.954935196,-77.148445873,38.954934567,-77.148444646,0.557,-10.192,0.1064,-0.0698,0.1273,1.202,18.0,18.0,0.0
kafka,1789414161782,1789414161733,23086,38.954935786,-77.148446253,38.954935468,-77.148445799,0.524,-10.126,0.0393,-0.0353,0.0528,1.287,17.0,17.0,0.0
kafka,1789414161882,1789414161833,23086,38.954936385,-77.148446294,38.954936369,-77.148445799,0.521,-10.06,0.0429,-0.0018,0.0429,1.272,12.0,12.0,0.0
kafka,1789414161982,1789414161934,23086,38.954936369,-77.148446629,38.954935468,-77.148445799,0.492,-10.061,0.0719,-0.1,0.1232,0.892,14.0,14.0,0.0
kafka,1789414162082,1789414162034,23086,38.954936353,-77.148446963,38.954935468,-77.148445799,0.463,-10.063,0.1009,-0.0982,0.1408,0.67,24.0,24.0,0.0
kafka,1789414162182,1789414162134,23086,38.954936353,-77.148446963,38.954935468,-77.148445799,0.463,-10.063,0.1009,-0.0982,0.1408,0.396,66.0,66.0,0.0
kafka,1789414162282,1789414162234,23086,38.954936337,-77.148447298,38.954935468,-77.148446953,0.434,-10.065,0.0299,-0.0965,0.101,0.308,328.0,328.0,0.0
kafka,1789414162382,1789414162333,23086,38.954937515,-77.148447367,38.95493727,-77.148446953,0.428,-9.934,0.0359,-0.0273,0.0451,0.436,341.0,341.0,0.0
kafka,1789414162482,1789414162436,23086,38.95493978,-77.148447824,38.954939071,-77.148446953,0.388,-9.683,0.0755,-0.0787,0.1091,0.887,346.0,346.0,0.0
kafka,1789414162582,1789414162535,23086,38.954940883,-77.148447885,38.954939972,-77.148446953,0.383,-9.56,0.0808,-0.1012,0.1295,1.074,347.0,347.0,0.0
kafka,1789414162682,1789414162634,23086,38.954941978,-77.148447628,38.954941774,-77.148446953,0.405,-9.439,0.0585,-0.0227,0.0628,1.321,348.0,348.0,0.0
kafka,1789414162782,1789414162735,23086,38.95494305,-77.148447376,38.954942674,-77.148446953,0.427,-9.32,0.0367,-0.0417,0.0555,1.505,346.0,346.0,0.0
kafka,1789414162882,1789414162837,23086,38.95494305,-77.148447376,38.954942674,-77.148446953,0.427,-9.32,0.0367,-0.0417,0.0555,1.243,348.0,348.0,0.0
kafka,1789414162982,1789414162937,23086,38.954943065,-77.148447063,38.954942674,-77.148446953,0.454,-9.318,0.0095,-0.0434,0.0444,0.789,347.0,347.0,0.0
kafka,1789414163082,1789414163036,23086,38.95494308,-77.148446749,38.954942674,-77.148445799,0.481,-9.316,0.0823,-0.045,0.0938,0.598,346.0,346.0,0.0
kafka,1789414163182,1789414163137,23086,38.9549436,-77.148446785,38.954943575,-77.148445799,0.478,-9.259,0.0854,-0.0027,0.0854,0.466,342.0,342.0,0.0
kafka,1789414163282,1789414163237,23086,38.954946622,-77.148446687,38.954946277,-77.148445799,0.487,-8.923,0.0769,-0.0383,0.0859,0.896,315.0,315.0,0.0
kafka,1789414163382,1789414163334,23086,38.954947599,-77.148446456,38.954947178,-77.148445799,0.507,-8.815,0.0569,-0.0467,0.0736,1.116,11.0,11.0,0.0
kafka,1789414163482,1789414163434,23086,38.954948556,-77.14844623,38.954948079,-77.148445799,0.526,-8.708,0.0373,-0.0529,0.0648,1.278,8.0,8.0,0.0
kafka,1789414163582,1789414163535,23086,38.95494857,-77.148445933,38.954948079,-77.148445799,0.552,-8.707,0.0116,-0.0545,0.0557,1.275,9.0,9.0,0.0
kafka,1789414163682,1789414163635,23086,38.954949062,-77.148445381,38.95494898,-77.148444646,0.6,-8.652,0.0637,-0.0092,0.0644,1.305,12.0,12.0,0.0
kafka,1789414163782,1789414163735,23086,38.954949077,-77.148445086,38.95494898,-77.148444646,0.625,-8.651,0.0382,-0.0107,0.0397,0.685,12.0,12.0,0.0
