condition,run,object_id,t_flir_detect,t_flir_log,t_streets_rx,t_kafka_produce,t_kafka_sdo_create,t_sdss_consume,t_sdss_send,t_kafka_sdsm_create,t_streets_sdsm_rx,t_streets_encode,t_pc2_tena_rx,t_pc2_tena_tx,sdsm_uper_hex,t_pc1_tena_rx,t_pc1_bus,t_immediate_fwd,t_rsu_broadcast,t_ros_inbound,t_ros_j3224,t_ros_fused,t_obu_radio_rx,stages_reached,reached_vehicle,last_stage_reached,d_flir_detect__flir_log_ms,d_flir_log__streets_rx_ms,d_streets_rx__kafka_produce_ms,d_kafka_produce__kafka_sdo_create_ms,d_kafka_sdo_create__sdss_consume_ms,d_sdss_consume__sdss_send_ms,d_sdss_send__kafka_sdsm_create_ms,d_kafka_sdsm_create__streets_sdsm_rx_ms,d_streets_sdsm_rx__streets_encode_ms,d_streets_encode__pc2_tena_rx_ms,d_pc2_tena_rx__pc2_tena_tx_ms,d_pc2_tena_tx__pc1_tena_rx_ms,d_pc1_tena_rx__pc1_bus_ms,d_pc1_bus__immediate_fwd_ms,d_immediate_fwd__rsu_broadcast_ms,d_rsu_broadcast__obu_radio_rx_ms,d_obu_radio_rx__ros_inbound_ms,d_ros_inbound__ros_j3224_ms,d_ros_j3224__ros_fused_ms,lat_flir_log_ms,lat_streets_rx_ms,lat_kafka_produce_ms,lat_kafka_sdo_create_ms,lat_sdss_consume_ms,lat_sdss_send_ms,lat_kafka_sdsm_create_ms,lat_streets_sdsm_rx_ms,lat_streets_encode_ms,lat_pc2_tena_rx_ms,lat_pc2_tena_tx_ms,lat_pc1_tena_rx_ms,lat_pc1_bus_ms,lat_immediate_fwd_ms,lat_rsu_broadcast_ms,lat_obu_radio_rx_ms,lat_ros_inbound_ms,lat_ros_j3224_ms,lat_ros_fused_ms
20sec,20sec_run4,7730,1789494125824,1789494125832,1789494125833,1789494125833,1789494125833,1789494125840,1789494125876,1789494125876,1789494125882,1789494125882,1789494125882,1789494125882,00293257313233343fdfaa5f1a85bcda4299b9055e7a9bd50e200000000000016059078c983c0c6603fd13fffff80b680023a6f880,1789494125885,1789494125885,1789494125885,1789494125887.6309,1789494125904.374,1789494125951.845,1789494126015.8691,1789494125898.262,20,True,t_ros_fused,8,1,0,0,7,36,0,6,0,0,0,3,0,0,2.630859375,10.631103515625,6.112060546875,47.470947265625,64.024169921875,8,9,9,9,16,52,52,58,58,58,58,61,61,61,63.630859375,74.261962890625,80.3740234375,127.844970703125,191.869140625
20sec,20sec_run4,7730,1789494125925,1789494125933,1789494125934,1789494125934,1789494125934,1789494125940,1789494125976,1789494125976,1789494125981,1789494125981,1789494125981,1789494125981,00293258313233343fdfaa5f1a85d5da4299b9055e7a9bd50e200000000000016059078c98380c65e3fd13fffff816680023a1f880,1789494125984,1789494125984,1789494125984,1789494125988.78,1789494126003.3586,1789494126015.9399,1789494126092.1567,1789494125997.8818,20,True,t_ros_fused,8,1,0,0,6,36,0,5,0,0,0,3,0,0,4.780029296875,9.101806640625,5.476806640625,12.581298828125,76.216796875,8,9,9,9,15,51,51,56,56,56,56,59,59,59,63.780029296875,72.8818359375,78.358642578125,90.93994140625,167.15673828125
20sec,20sec_run4,7730,1789494126025,1789494126034,1789494126035,1789494126035,1789494126035,1789494126041,1789494126075,1789494126075,1789494126082,1789494126082,1789494126082,1789494126082,00293259313233343fdfaa5f1a85eeda4299b9055e7a9bd50e200000000000016059078c98380c65e3fd13fffff815a800239d0880,1789494126084,1789494126084,1789494126084,1789494126086.8188,1789494126106.8057,1789494126118.4019,1789494126196.5818,1789494126101.3911,20,True,t_ros_fused,9,1,0,0,6,34,0,7,0,0,0,2,0,0,2.81884765625,14.572265625,5.41455078125,11.59619140625,78.179931640625,9,10,10,10,16,50,50,57,57,57,57,59,59,59,61.81884765625,76.39111328125,81.8056640625,93.40185546875,171.581787109375
20sec,20sec_run4,7730,1789494126123,1789494126125,1789494126126,1789494126126,1789494126126,1789494126132,1789494126175,1789494126175,1789494126182,1789494126182,1789494126182,1789494126182,0029325a313233343fdfaa5f1a8607da4299b9055e7a9bd50e200000000000016059078c98400c65dbfd13fffff815e800239d0880,1789494126185,1789494126186,1789494126186,1789494126188.6521,1789494126204.8818,1789494126240.2217,1789494126478.8162,1789494126197.1121,20,True,t_ros_fused,2,1,0,0,6,43,0,7,0,0,0,3,1,0,2.652099609375,8.4599609375,7.769775390625,35.33984375,238.594482421875,2,3,3,3,9,52,52,59,59,59,59,62,63,63,65.652099609375,74.112060546875,81.8818359375,117.2216796875,355.816162109375
20sec,20sec_run4,7730,1789494126223,1789494126237,1789494126237,1789494126237,1789494126237,1789494126243,1789494126276,1789494126276,1789494126281,1789494126282,1789494126282,1789494126282,0029325b313233343fdfaa5f1a8620da4299b9055e7a9bd50e200000000000016059078c98400c65dbfd13fffff811e80023980880,1789494126285,1789494126285,1789494126286,1789494126287.7988,1789494126307.0369,1789494126309.5491,1789494126478.8162,1789494126301.6118,20,True,t_ros_fused,14,0,0,0,6,33,0,5,1,0,0,3,0,1,1.798828125,13.81298828125,5.425048828125,2.51220703125,169.26708984375,14,14,14,14,20,53,53,58,59,59,59,62,62,63,64.798828125,78.61181640625,84.036865234375,86.549072265625,255.816162109375
20sec,20sec_run4,7730,1789494126323,1789494126328,1789494126329,1789494126329,1789494126329,1789494126335,1789494126376,1789494126376,1789494126381,1789494126382,1789494126382,1789494126382,0029325c313233343fdfaa5f1a8639da4299b9055e7a9bd50e200000000000016059078c98400c65c3fd13fffff814a80023980880,1789494126384,1789494126384,1789494126384,1789494126386.3931,1789494126415.3506,1789494126479.1213,1789494126485.853,1789494126409.96,20,True,t_ros_fused,5,1,0,0,6,41,0,5,1,0,0,2,0,0,2.39306640625,23.56689453125,5.390625,63.770751953125,6.731689453125,5,6,6,6,12,53,53,58,59,59,59,61,61,61,63.39306640625,86.9599609375,92.3505859375,156.121337890625,162.85302734375
20sec,20sec_run4,7730,1789494126423,1789494126429,1789494126430,1789494126430,1789494126430,1789494126436,1789494126475,1789494126475,1789494126481,1789494126481,1789494126481,1789494126481,0029325d313233343fdfaa5f1a8652da4299b9055e7a9bd50e200000000000016059078c98400c65c3fd13fffff809680023930880,1789494126484,1789494126484,1789494126485,1789494126486.5051,1789494126511.1548,1789494126515.1455,1789494126655.9583,1789494126505.7019,20,True,t_ros_fused,6,1,0,0,6,39,0,6,0,0,0,3,0,1,1.505126953125,19.19677734375,5.452880859375,3.99072265625,140.812744140625,6,7,7,7,13,52,52,58,58,58,58,61,61,62,63.505126953125,82.701904296875,88.15478515625,92.1455078125,232.958251953125
20sec,20sec_run4,7730,1789494126523,1789494126531,1789494126531,1789494126532,1789494126532,1789494126538,1789494126575,1789494126575,1789494126581,1789494126581,1789494126581,1789494126581,0029325e313233343fdfaa5f1a866bda4299b9055e7a9bd50e200000000000016059078c98400c65b3fd13fffff80e680023980880,1789494126593,1789494126593,1789494126594,1789494126599.3481,1789494126620.8171,1789494126656.1829,1789494126684.6335,1789494126613.2258,20,True,t_ros_fused,8,0,1,0,6,37,0,6,0,0,0,12,0,1,5.34814453125,13.877685546875,7.59130859375,35.36572265625,28.45068359375,8,8,9,9,15,52,52,58,58,58,58,70,70,71,76.34814453125,90.225830078125,97.817138671875,133.182861328125,161.633544921875
20sec,20sec_run4,7730,1789494126624,1789494126632,1789494126633,1789494126633,1789494126633,1789494126639,1789494126676,1789494126676,1789494126682,1789494126682,1789494126682,1789494126682,0029325f313233343fdfaa5f1a8684da4299b9055e7a9bd50e200000000000016059078c983c0c65b3fd1bfffff80ce800239d0880,1789494126685,1789494126685,1789494126685,1789494126686.9189,1789494126705.5264,1789494126710.2319,1789494126788.5708,1789494126700.0681,20,True,t_ros_fused,8,1,0,0,6,37,0,6,0,0,0,3,0,0,1.9189453125,13.149169921875,5.458251953125,4.70556640625,78.3388671875,8,9,9,9,15,52,52,58,58,58,58,61,61,61,62.9189453125,76.068115234375,81.5263671875,86.23193359375,164.57080078125
20sec,20sec_run4,7730,1789494126724,1789494126733,1789494126734,1789494126734,1789494126734,1789494126740,1789494126775,1789494126775,1789494126781,1789494126781,1789494126781,1789494126781,00293260313233343fdfaa5f1a869dda4299b9055e7a9bd50e200000000000016059078c983c0c65a3fd1bfffff8122800230c0880,1789494126784,1789494126784,1789494126784,1789494126786.2351,1789494126805.4241,1789494126880.0212,1789494126903.7529,1789494126798.6802,20,True,t_ros_fused,9,1,0,0,6,35,0,6,0,0,0,3,0,0,2.235107421875,12.445068359375,6.743896484375,74.59716796875,23.731689453125,9,10,10,10,16,51,51,57,57,57,57,60,60,60,62.235107421875,74.68017578125,81.424072265625,156.021240234375,179.7529296875
20sec,20sec_run4,7730,1789494126824,1789494126835,1789494126836,1789494126836,1789494126836,1789494126842,1789494126875,1789494126875,1789494126881,1789494126881,1789494126882,1789494126882,00293261313233343fdfaa5f1a86b6da4299b9055e7a9bd50e200000000000016059078c983c0c659bfd1bfffff80da80023520880,1789494126884,1789494126884,1789494126884,1789494126887.1069,1789494126912.6123,1789494126917.3242,1789494126997.9868,1789494126907.166,20,True,t_ros_fused,11,1,0,0,6,33,0,6,0,1,0,2,0,0,3.10693359375,20.05908203125,5.4462890625,4.7119140625,80.66259765625,11,12,12,12,18,51,51,57,57,58,58,60,60,60,63.10693359375,83.166015625,88.6123046875,93.32421875,173.98681640625
20sec,20sec_run4,7730,1789494126925,1789494126937,1789494126937,1789494126937,1789494126937,1789494126943,1789494126976,1789494126976,1789494126983,1789494126983,1789494126983,1789494126983,00293262313233343fdfaa5f1a86cfda4299b9055e7a9bd50e200000000000016059078c98380c65a3fd1bfffff810280023610880,1789494126985,1789494126985,1789494126985,1789494126987.908,1789494127004.7942,1789494127015.2153,1789494127085.2917,1789494126998.937,20,True,t_ros_fused,12,0,0,0,6,33,0,7,0,0,0,2,0,0,2.907958984375,11.029052734375,5.857177734375,10.421142578125,70.076416015625,12,12,12,12,18,51,51,58,58,58,58,60,60,60,62.907958984375,73.93701171875,79.794189453125,90.21533203125,160.291748046875
20sec,20sec_run4,7730,1789494127026,1789494127038,1789494127038,1789494127038,1789494127038,1789494127046,1789494127075,1789494127075,1789494127081,1789494127081,1789494127082,1789494127082,00293263313233343fdfaa5f1a86e8da4299b9055e7a9bd50e200000000000016059078c98340c659bfd1bfffff80de80023610880,1789494127084,1789494127084,1789494127085,1789494127088.304,1789494127103.9768,1789494127122.27,1789494127192.3435,1789494127098.5251,20,True,t_ros_fused,12,0,0,0,8,29,0,6,0,1,0,2,0,1,3.303955078125,10.22119140625,5.45166015625,18.293212890625,70.073486328125,12,12,12,12,20,49,49,55,55,56,56,58,58,59,62.303955078125,72.525146484375,77.976806640625,96.27001953125,166.343505859375
20sec,20sec_run4,7730,1789494127124,1789494127129,1789494127129,1789494127130,1789494127130,1789494127135,1789494127176,1789494127176,1789494127181,1789494127182,1789494127182,1789494127182,00293264313233343fdfaa5f1a8701da4299b9055e7a9bd50e200000000000016059078c983c0c659bfd1bfffff80de800235c0880,1789494127185,1789494127185,1789494127185,1789494127188.0139,1789494127208.583,1789494127246.2146,1789494127311.2283,1789494127203.021,20,True,t_ros_fused,5,0,1,0,5,41,0,5,1,0,0,3,0,0,3.013916015625,15.007080078125,5.56201171875,37.631591796875,65.013671875,5,5,6,6,11,52,52,57,58,58,58,61,61,61,64.013916015625,79.02099609375,84.5830078125,122.214599609375,187.228271484375
20sec,20sec_run4,7730,1789494127223,1789494127230,1789494127231,1789494127231,1789494127231,1789494127237,1789494127276,1789494127276,1789494127283,1789494127283,1789494127283,1789494127283,00293265313233343fdfaa5f1a871ada4299b9055e7a9bd50e200000000000016059078c98400c657bfd1bfffff813a800235c0880,1789494127286,1789494127286,1789494127286,1789494127290.7041,1789494127308.1592,1789494127315.5222,1789494127460.9473,1789494127302.6199,20,True,t_ros_fused,7,1,0,0,6,39,0,7,0,0,0,3,0,0,4.7041015625,11.915771484375,5.539306640625,7.363037109375,145.425048828125,7,8,8,8,14,53,53,60,60,60,60,63,63,63,67.7041015625,79.619873046875,85.1591796875,92.522216796875,237.947265625
20sec,20sec_run4,7730,1789494127324,1789494127331,1789494127332,1789494127332,1789494127332,1789494127338,1789494127375,1789494127375,1789494127381,1789494127381,1789494127382,1789494127382,00293266313233343fdfaa5f1a8733da4299b9055e7a9bd50e200000000000016059078c983c0c6563fd23fffff8166800235c0880,1789494127384,1789494127384,1789494127384,1789494127386.5581,1789494127409.6775,1789494127461.1812,1789494127492.1479,1789494127404.238,20,True,t_ros_fused,7,1,0,0,6,37,0,6,0,1,0,2,0,0,2.55810546875,17.679931640625,5.439453125,51.503662109375,30.966796875,7,8,8,8,14,51,51,57,57,58,58,60,60,60,62.55810546875,80.238037109375,85.677490234375,137.18115234375,168.14794921875
20sec,20sec_run4,7730,1789494127424,1789494127432,1789494127433,1789494127433,1789494127433,1789494127439,1789494127475,1789494127476,1789494127483,1789494127483,1789494127483,1789494127483,00293267313233343fdfaa5f1a874cda4299b9055e7a9bd50e200000000000016059078c983c0c6563fd23fffff813e800235c0880,1789494127486,1789494127486,1789494127487,1789494127488.782,1789494127509.2852,1789494127552.7932,1789494127595.718,1789494127503.853,20,True,t_ros_fused,8,1,0,0,6,36,1,7,0,0,0,3,0,1,1.781982421875,15.071044921875,5.43212890625,43.508056640625,42.9248046875,8,9,9,9,15,51,52,59,59,59,59,62,62,63,64.781982421875,79.85302734375,85.28515625,128.793212890625,171.718017578125
20sec,20sec_run4,7730,1789494127524,1789494127534,1789494127534,1789494127534,1789494127534,1789494127540,1789494127575,1789494127575,1789494127581,1789494127581,1789494127581,1789494127581,00293268313233343fdfaa5f1a8765da4299b9055e7a9bd50e200000000000016059078c983c0c6553fd33fffff819280023480880,1789494127588,1789494127588,1789494127589,1789494127593.824,1789494127615.2441,1789494127638.2217,1789494127685.9541,1789494127609.353,20,True,t_ros_fused,10,0,0,0,6,35,0,6,0,0,0,7,0,1,4.823974609375,15.529052734375,5.89111328125,22.9775390625,47.732421875,10,10,10,10,16,51,51,57,57,57,57,64,64,65,69.823974609375,85.35302734375,91.244140625,114.2216796875,161.9541015625
20sec,20sec_run4,7730,1789494127626,1789494127635,1789494127636,1789494127636,1789494127636,1789494127642,1789494127675,1789494127675,1789494127681,1789494127681,1789494127681,1789494127681,00293269313233343fdfaa5f1a877eda4299b9055e7a9bd50e200000000000016059078c98340c6553fd33fffff818280023390880,1789494127683,1789494127683,1789494127684,1789494127688.6741,1789494127705.0996,1789494127714.3064,1789494127851.6062,1789494127699.231,20,True,t_ros_fused,9,1,0,0,6,33,0,6,0,0,0,2,0,1,4.674072265625,10.556884765625,5.86865234375,9.206787109375,137.2998046875,9,10,10,10,16,49,49,55,55,55,55,57,57,58,62.674072265625,73.23095703125,79.099609375,88.306396484375,225.606201171875
20sec,20sec_run4,7730,1789494127726,1789494127736,1789494127737,1789494127737,1789494127737,1789494127743,1789494127775,1789494127775,1789494127781,1789494127781,1789494127782,1789494127782,0029326a313233343fdfaa5f1a8797da4299b9055e7a9bd50e200000000000016059078c98340c6553fd33fffff80e6800232f0880,1789494127784,1789494127784,1789494127784,1789494127786.9612,1789494127807.2778,1789494127852.1311,1789494127905.1284,1789494127801.717,20,True,t_ros_fused,10,1,0,0,6,32,0,6,0,1,0,2,0,0,2.961181640625,14.755859375,5.560791015625,44.853271484375,52.997314453125,10,11,11,11,17,49,49,55,55,56,56,58,58,58,60.961181640625,75.717041015625,81.27783203125,126.131103515625,179.12841796875
20sec,20sec_run4,7730,1789494127826,1789494127838,1789494127838,1789494127838,1789494127838,1789494127844,1789494127875,1789494127875,1789494127881,1789494127881,1789494127881,1789494127881,0029326b313233343fdfaa5f1a87b0da4299b9055e7a9bd50e200000000000016059078c98340c6553fd33fffff808f000232a0880,1789494127884,1789494127884,1789494127884,1789494127887.7771,1789494127906.2051,1789494127913.7537,1789494128050.4893,1789494127899.4509,20,True,t_ros_fused,12,0,0,0,6,31,0,6,0,0,0,3,0,0,3.777099609375,11.673828125,6.754150390625,7.548583984375,136.735595703125,12,12,12,12,18,49,49,55,55,55,55,58,58,58,61.777099609375,73.450927734375,80.205078125,87.753662109375,224.4892578125
20sec,20sec_run4,7730,1789494127926,1789494127940,1789494127941,1789494127941,1789494127941,1789494127947,1789494127975,1789494127975,1789494127981,1789494127981,1789494127982,1789494127982,0029326c313233343fdfaa5f1a87c9da4299b9055e7a9bd50e200000000000016059078c98340c6553fd3bfffff809e80023200880,1789494127984,1789494127984,1789494127985,1789494127986.1299,1789494128006.4893,1789494128051.0232,1789494128139.1204,1789494128000.9761,20,True,t_ros_fused,14,1,0,0,6,28,0,6,0,1,0,2,0,1,1.1298828125,14.84619140625,5.51318359375,44.533935546875,88.09716796875,14,15,15,15,21,49,49,55,55,56,56,58,58,59,60.1298828125,74.97607421875,80.4892578125,125.023193359375,213.120361328125
20sec,20sec_run4,7730,1789494128026,1789494128031,1789494128031,1789494128031,1789494128031,1789494128037,1789494128075,1789494128076,1789494128081,1789494128081,1789494128081,1789494128081,0029326d313233343fdfaa5f1a87e2da4299b9055e7a9bd50e200000000000016059078c98340c6533fd3bfffff80de80023200880,1789494128086,1789494128086,1789494128086,1789494128088.0339,1789494128103.1895,1789494128139.3379,1789494128275.677,1789494128097.6838,20,True,t_ros_fused,5,0,0,0,6,38,1,5,0,0,0,5,0,0,2.033935546875,9.64990234375,5.505615234375,36.1484375,136.339111328125,5,5,5,5,11,49,50,55,55,55,55,60,60,60,62.033935546875,71.683837890625,77.189453125,113.337890625,249.677001953125
20sec,20sec_run4,7730,1789494128125,1789494128132,1789494128133,1789494128133,1789494128133,1789494128139,1789494128176,1789494128176,1789494128182,1789494128182,1789494128182,1789494128182,0029326e313233343fdfaa5f1a87fbda4299b9055e7a9bd50e200000000000016059078c98380c6533fd3bfffff80de80023200880,1789494128184,1789494128184,1789494128185,1789494128186.532,1789494128203.7771,1789494128275.9497,1789494128290.7178,1789494128198.302,20,True,t_ros_fused,7,1,0,0,6,37,0,6,0,0,0,2,0,1,1.531982421875,11.77001953125,5.47509765625,72.172607421875,14.76806640625,7,8,8,8,14,51,51,57,57,57,57,59,59,60,61.531982421875,73.302001953125,78.777099609375,150.94970703125,165.7177734375
20sec,20sec_run4,7730,1789494128226,1789494128233,1789494128234,1789494128234,1789494128234,1789494128240,1789494128275,1789494128275,1789494128283,1789494128283,1789494128283,1789494128283,0029326f313233343fdfaa5f1a8814da4299b9055e7a9bd50e200000000000016059078c98340c6533fd43fffff80e2800231b0880,1789494128286,1789494128287,1789494128287,1789494128288.9089,1789494128309.6755,1789494128482.5969,1789494128485.1694,1789494128303.7871,20,True,t_ros_fused,7,1,0,0,6,35,0,8,0,0,0,3,1,0,1.908935546875,14.878173828125,5.888427734375,172.92138671875,2.572509765625,7,8,8,8,14,49,49,57,57,57,57,60,61,61,62.908935546875,77.787109375,83.675537109375,256.596923828125,259.16943359375
20sec,20sec_run4,7730,1789494128327,1789494128335,1789494128337,1789494128337,1789494128337,1789494128344,1789494128375,1789494128375,1789494128381,1789494128381,1789494128382,1789494128382,00293270313233343fdfaa5f1a882dda4299b9055e7a9bd50e200000000000016059078c98300c6533fd43fffff80e2800231b0880,1789494128384,1789494128384,1789494128384,1789494128385.939,1789494128403.0996,1789494128485.4226,1789494128585.1238,1789494128397.5439,20,True,t_ros_fused,8,2,0,0,7,31,0,6,0,1,0,2,0,0,1.93896484375,11.60498046875,5.5556640625,82.322998046875,99.701171875,8,10,10,10,17,48,48,54,54,55,55,57,57,57,58.93896484375,70.5439453125,76.099609375,158.422607421875,258.123779296875
20sec,20sec_run4,7730,1789494128424,1789494128427,1789494128428,1789494128428,1789494128428,1789494128434,1789494128475,1789494128475,1789494128481,1789494128482,1789494128482,1789494128482,00293271313233343fdfaa5f1a8846da4299b9055e7a9bd50e200000000000016059078c983c0c6533fd43fffff80e280023110880,1789494128484,1789494128484,1789494128484,1789494128488.386,1789494128510.3699,1789494128512.3965,1789494128585.1238,1789494128504.8931,20,True,t_ros_fused,3,1,0,0,6,41,0,6,1,0,0,2,0,0,4.385986328125,16.507080078125,5.476806640625,2.026611328125,72.727294921875,3,4,4,4,10,51,51,57,58,58,58,60,60,60,64.385986328125,80.89306640625,86.369873046875,88.396484375,161.123779296875
20sec,20sec_run4,7730,1789494128525,1789494128529,1789494128529,1789494128529,1789494128529,1789494128535,1789494128576,1789494128576,1789494128583,1789494128583,1789494128584,1789494128584,00293272313233343fdfaa5f1a885fda4299b9055e7a9bd50e200000000000016059078c98380c6533fd43fffff801f800230c0880,1789494128587,1789494128587,1789494128587,1789494128590.6821,1789494128608.4448,1789494128645.5315,1789494128703.0938,1789494128602.6299,20,True,t_ros_fused,4,0,0,0,6,41,0,7,0,1,0,3,0,0,3.68212890625,11.94775390625,5.81494140625,37.086669921875,57.562255859375,4,4,4,4,10,51,51,58,58,59,59,62,62,62,65.68212890625,77.6298828125,83.44482421875,120.531494140625,178.09375
20sec,20sec_run4,7730,1789494128626,1789494128641,1789494128641,1789494128641,1789494128641,1789494128649,1789494128676,1789494128676,1789494128682,1789494128682,1789494128683,1789494128683,00293273313233343fdfaa5f1a8878da4299b9055e7a9bd50e200000000000016059078c98340c6533fd43fffff802f80022f30880,1789494128687,1789494128687,1789494128687,1789494128688.8931,1789494128704.98,1789494128738.1775,1789494128874.1765,1789494128699.2849,20,True,t_ros_fused,15,0,0,0,8,27,0,6,0,1,0,4,0,0,1.89306640625,10.391845703125,5.695068359375,33.197509765625,135.9990234375,15,15,15,15,23,50,50,56,56,57,57,61,61,61,62.89306640625,73.284912109375,78.97998046875,112.177490234375,248.176513671875
20sec,20sec_run4,7730,1789494128726,1789494128732,1789494128732,1789494128732,1789494128732,1789494128738,1789494128776,1789494128776,1789494128781,1789494128782,1789494128782,1789494128782,00293274313233343fdfaa5f1a8891da4299b9055e7a9bd50e200000000000016059078c98340c6523fd4bfffff805380022f30880,1789494128785,1789494128785,1789494128785,1789494128786.697,1789494128808.793,1789494128874.324,1789494129028.8311,1789494128802.886,20,True,t_ros_fused,6,0,0,0,6,38,0,5,1,0,0,3,0,0,1.697021484375,16.18896484375,5.906982421875,65.531005859375,154.507080078125,6,6,6,6,12,50,50,55,56,56,56,59,59,59,60.697021484375,76.885986328125,82.79296875,148.323974609375,302.8310546875
